"daysIn","gamesIn","rollingSum","runID","natPos","Season","endDate","ppg"
126,5,10,"Liverpool-1986",2,1986,1986-09-06,1.83333333333333
133,6,13,"Liverpool-1986",2,1986,1986-09-13,1.83333333333333
140,7,13,"Liverpool-1986",3,1986,1986-09-20,1.83333333333333
147,8,14,"Liverpool-1986",5,1986,1986-09-27,1.83333333333333
154,9,17,"Liverpool-1986",3,1986,1986-10-04,1.83333333333333
161,10,17,"Liverpool-1986",5,1986,1986-10-11,1.83333333333333
168,11,20,"Liverpool-1986",3,1986,1986-10-18,1.83333333333333
175,12,20,"Liverpool-1986",5,1986,1986-10-25,1.83333333333333
182,13,23,"Liverpool-1986",3,1986,1986-11-01,1.83333333333333
189,14,26,"Liverpool-1986",1,1986,1986-11-08,1.83333333333333
197,15,27,"Liverpool-1986",2,1986,1986-11-16,1.83333333333333
204,16,28,"Liverpool-1986",3,1986,1986-11-23,1.83333333333333
210,17,31,"Liverpool-1986",3,1986,1986-11-29,1.83333333333333
217,18,31,"Liverpool-1986",4,1986,1986-12-06,1.83333333333333
225,19,34,"Liverpool-1986",3,1986,1986-12-14,1.83333333333333
231,20,35,"Liverpool-1986",3,1986,1986-12-20,1.83333333333333
237,21,35,"Liverpool-1986",4,1986,1986-12-26,1.83333333333333
238,22,38,"Liverpool-1986",3,1986,1986-12-27,1.83333333333333
243,23,39,"Liverpool-1986",3,1986,1987-01-01,1.83333333333333
245,24,42,"Liverpool-1986",3,1986,1987-01-03,1.83333333333333
259,25,45,"Liverpool-1986",3,1986,1987-01-17,1.83333333333333
266,26,48,"Liverpool-1986",3,1986,1987-01-24,1.83333333333333
287,27,51,"Liverpool-1986",3,1986,1987-02-14,1.83333333333333
294,28,52,"Liverpool-1986",3,1986,1987-02-21,1.83333333333333
301,29,55,"Liverpool-1986",2,1986,1987-02-28,1.83333333333333
308,30,58,"Liverpool-1986",1,1986,1987-03-07,1.83333333333333
311,31,61,"Liverpool-1986",1,1986,1987-03-10,1.83333333333333
315,32,64,"Liverpool-1986",1,1986,1987-03-14,1.83333333333333
319,33,67,"Liverpool-1986",1,1986,1987-03-18,1.83333333333333
323,34,67,"Liverpool-1986",1,1986,1987-03-22,1.83333333333333
329,35,67,"Liverpool-1986",1,1986,1987-03-28,1.83333333333333
343,36,67,"Liverpool-1986",2,1986,1987-04-11,1.83333333333333
350,37,70,"Liverpool-1986",2,1986,1987-04-18,1.83333333333333
352,38,70,"Liverpool-1986",2,1986,1987-04-20,1.83333333333333
357,39,73,"Liverpool-1986",2,1986,1987-04-25,1.83333333333333
364,40,73,"Liverpool-1986",2,1986,1987-05-02,1.83333333333333
366,41,76,"Liverpool-1986",2,1986,1987-05-04,1.83333333333333
371,42,77,"Liverpool-1986",2,1986,1987-05-09,1.83333333333333
0,0,0,"Liverpool-1988",1,1987,1988-05-09,2
110,1,3,"Liverpool-1988",4,1988,1988-08-27,2
117,2,6,"Liverpool-1988",3,1988,1988-09-03,2
124,3,7,"Liverpool-1988",4,1988,1988-09-10,2
131,4,8,"Liverpool-1988",4,1988,1988-09-17,2
138,5,11,"Liverpool-1988",2,1988,1988-09-24,2
145,6,11,"Liverpool-1988",3,1988,1988-10-01,2
152,7,11,"Liverpool-1988",4,1988,1988-10-08,2
166,8,12,"Liverpool-1988",6,1988,1988-10-22,2
170,9,12,"Liverpool-1988",7,1988,1988-10-26,2
173,10,15,"Liverpool-1988",4,1988,1988-10-29,2
180,11,18,"Liverpool-1988",3,1988,1988-11-05,2
187,12,19,"Liverpool-1988",5,1988,1988-11-12,2
194,13,22,"Liverpool-1988",4,1988,1988-11-19,2
201,14,23,"Liverpool-1988",4,1988,1988-11-26,2
209,15,24,"Liverpool-1988",3,1988,1988-12-04,2
216,16,25,"Liverpool-1988",4,1988,1988-12-11,2
222,17,25,"Liverpool-1988",6,1988,1988-12-17,2
231,18,28,"Liverpool-1988",3,1988,1988-12-26,2
237,19,28,"Liverpool-1988",5,1988,1989-01-01,2
239,20,31,"Liverpool-1988",4,1988,1989-01-03,2
250,21,32,"Liverpool-1988",5,1988,1989-01-14,2
257,22,35,"Liverpool-1988",4,1988,1989-01-21,2
271,23,36,"Liverpool-1988",5,1988,1989-02-04,2
296,24,39,"Liverpool-1988",6,1988,1989-03-01,2
306,25,42,"Liverpool-1988",4,1988,1989-03-11,2
309,26,45,"Liverpool-1988",4,1988,1989-03-14,2
317,27,48,"Liverpool-1988",4,1988,1989-03-22,2
321,28,51,"Liverpool-1988",3,1988,1989-03-26,2
324,29,54,"Liverpool-1988",3,1988,1989-03-29,2
327,30,57,"Liverpool-1988",2,1988,1989-04-01,2
334,31,60,"Liverpool-1988",2,1988,1989-04-08,2
337,32,63,"Liverpool-1988",1,1988,1989-04-11,2
359,33,64,"Liverpool-1988",2,1988,1989-05-03,2
366,34,67,"Liverpool-1988",2,1988,1989-05-10,2
369,35,70,"Liverpool-1988",2,1988,1989-05-13,2
372,36,73,"Liverpool-1988",1,1988,1989-05-16,2
379,37,76,"Liverpool-1988",1,1988,1989-05-23,2
382,38,76,"Liverpool-1988",2,1988,1989-05-26,2
0,0,0,"Liverpool-1990",1,1989,1990-05-05,2
112,1,3,"Liverpool-1990",2,1990,1990-08-25,2
115,2,6,"Liverpool-1990",1,1990,1990-08-28,2
119,3,9,"Liverpool-1990",1,1990,1990-09-01,2
126,4,12,"Liverpool-1990",1,1990,1990-09-08,2
134,5,15,"Liverpool-1990",1,1990,1990-09-16,2
140,6,18,"Liverpool-1990",1,1990,1990-09-22,2
147,7,21,"Liverpool-1990",1,1990,1990-09-29,2
154,8,24,"Liverpool-1990",1,1990,1990-10-06,2
168,9,25,"Liverpool-1990",1,1990,1990-10-20,2
175,10,28,"Liverpool-1990",1,1990,1990-10-27,2
183,11,31,"Liverpool-1990",1,1990,1990-11-04,2
189,12,34,"Liverpool-1990",1,1990,1990-11-10,2
196,13,37,"Liverpool-1990",1,1990,1990-11-17,2
203,14,38,"Liverpool-1990",1,1990,1990-11-24,2
211,15,38,"Liverpool-1990",1,1990,1990-12-02,2
224,16,41,"Liverpool-1990",1,1990,1990-12-15,2
231,17,44,"Liverpool-1990",1,1990,1990-12-22,2
235,18,45,"Liverpool-1990",1,1990,1990-12-26,2
239,19,45,"Liverpool-1990",2,1990,1990-12-30,2
241,20,48,"Liverpool-1990",2,1990,1991-01-01,2
252,21,49,"Liverpool-1990",2,1990,1991-01-12,2
259,22,50,"Liverpool-1990",2,1990,1991-01-19,2
274,23,51,"Liverpool-1990",2,1990,1991-02-03,2
280,24,54,"Liverpool-1990",1,1990,1991-02-09,2
294,25,54,"Liverpool-1990",2,1990,1991-02-23,2
302,26,54,"Liverpool-1990",2,1990,1991-03-03,2
308,27,57,"Liverpool-1990",2,1990,1991-03-09,2
315,28,60,"Liverpool-1990",1,1990,1991-03-16,2
322,29,63,"Liverpool-1990",2,1990,1991-03-23,2
329,30,63,"Liverpool-1990",2,1990,1991-03-30,2
331,31,63,"Liverpool-1990",2,1990,1991-04-01,2
339,32,64,"Liverpool-1990",2,1990,1991-04-09,2
343,33,67,"Liverpool-1990",2,1990,1991-04-13,2
350,34,70,"Liverpool-1990",2,1990,1991-04-20,2
353,35,73,"Liverpool-1990",2,1990,1991-04-23,2
364,36,73,"Liverpool-1990",2,1990,1991-05-04,2
366,37,73,"Liverpool-1990",2,1990,1991-05-06,2
371,38,76,"Liverpool-1990",2,1990,1991-05-11,2
0,0,0,"Manchester City-1937",1,1936,1937-05-01,1.19047619047619
119,1,0,"Manchester City-1937",18,1937,1937-08-28,1.19047619047619
123,2,3,"Manchester City-1937",12,1937,1937-09-01,1.19047619047619
126,3,6,"Manchester City-1937",4,1937,1937-09-04,1.19047619047619
130,4,6,"Manchester City-1937",11,1937,1937-09-08,1.19047619047619
133,5,6,"Manchester City-1937",16,1937,1937-09-11,1.19047619047619
137,6,9,"Manchester City-1937",13,1937,1937-09-15,1.19047619047619
140,7,12,"Manchester City-1937",8,1937,1937-09-18,1.19047619047619
147,8,13,"Manchester City-1937",10,1937,1937-09-25,1.19047619047619
154,9,13,"Manchester City-1937",12,1937,1937-10-02,1.19047619047619
161,10,16,"Manchester City-1937",11,1937,1937-10-09,1.19047619047619
168,11,17,"Manchester City-1937",12,1937,1937-10-16,1.19047619047619
175,12,17,"Manchester City-1937",13,1937,1937-10-23,1.19047619047619
182,13,20,"Manchester City-1937",11,1937,1937-10-30,1.19047619047619
189,14,21,"Manchester City-1937",10,1937,1937-11-06,1.19047619047619
196,15,21,"Manchester City-1937",13,1937,1937-11-13,1.19047619047619
203,16,22,"Manchester City-1937",14,1937,1937-11-20,1.19047619047619
210,17,25,"Manchester City-1937",10,1937,1937-11-27,1.19047619047619
231,18,25,"Manchester City-1937",14,1937,1937-12-18,1.19047619047619
238,19,25,"Manchester City-1937",15,1937,1937-12-25,1.19047619047619
240,20,25,"Manchester City-1937",18,1937,1937-12-27,1.19047619047619
245,21,25,"Manchester City-1937",20,1937,1938-01-01,1.19047619047619
259,22,28,"Manchester City-1937",16,1937,1938-01-15,1.19047619047619
273,23,31,"Manchester City-1937",15,1937,1938-01-29,1.19047619047619
277,24,32,"Manchester City-1937",14,1937,1938-02-02,1.19047619047619
280,25,35,"Manchester City-1937",12,1937,1938-02-05,1.19047619047619
291,26,35,"Manchester City-1937",14,1937,1938-02-16,1.19047619047619
294,27,35,"Manchester City-1937",15,1937,1938-02-19,1.19047619047619
301,28,35,"Manchester City-1937",18,1937,1938-02-26,1.19047619047619
312,29,35,"Manchester City-1937",20,1937,1938-03-09,1.19047619047619
315,30,36,"Manchester City-1937",21,1937,1938-03-12,1.19047619047619
319,31,37,"Manchester City-1937",18,1937,1938-03-16,1.19047619047619
322,32,37,"Manchester City-1937",21,1937,1938-03-19,1.19047619047619
329,33,37,"Manchester City-1937",21,1937,1938-03-26,1.19047619047619
336,34,40,"Manchester City-1937",18,1937,1938-04-02,1.19047619047619
340,35,43,"Manchester City-1937",16,1937,1938-04-06,1.19047619047619
343,36,43,"Manchester City-1937",18,1937,1938-04-09,1.19047619047619
349,37,43,"Manchester City-1937",20,1937,1938-04-15,1.19047619047619
350,38,46,"Manchester City-1937",18,1937,1938-04-16,1.19047619047619
352,39,46,"Manchester City-1937",20,1937,1938-04-18,1.19047619047619
357,40,47,"Manchester City-1937",20,1937,1938-04-23,1.19047619047619
364,41,50,"Manchester City-1937",16,1937,1938-04-30,1.19047619047619
371,42,50,"Manchester City-1937",21,1937,1938-05-07,1.19047619047619
0,0,0,"Manchester City-1968",1,1967,1968-05-11,1.30952380952381
91,1,0,"Manchester City-1968",16,1968,1968-08-10,1.30952380952381
95,2,3,"Manchester City-1968",7,1968,1968-08-14,1.30952380952381
98,3,4,"Manchester City-1968",10,1968,1968-08-17,1.30952380952381
102,4,4,"Manchester City-1968",18,1968,1968-08-21,1.30952380952381
105,5,5,"Manchester City-1968",15,1968,1968-08-24,1.30952380952381
108,6,5,"Manchester City-1968",16,1968,1968-08-27,1.30952380952381
112,7,6,"Manchester City-1968",18,1968,1968-08-31,1.30952380952381
119,8,6,"Manchester City-1968",21,1968,1968-09-07,1.30952380952381
126,9,7,"Manchester City-1968",21,1968,1968-09-14,1.30952380952381
133,10,10,"Manchester City-1968",14,1968,1968-09-21,1.30952380952381
140,11,13,"Manchester City-1968",11,1968,1968-09-28,1.30952380952381
147,12,13,"Manchester City-1968",13,1968,1968-10-05,1.30952380952381
151,13,14,"Manchester City-1968",13,1968,1968-10-09,1.30952380952381
154,14,17,"Manchester City-1968",12,1968,1968-10-12,1.30952380952381
161,15,18,"Manchester City-1968",11,1968,1968-10-19,1.30952380952381
168,16,19,"Manchester City-1968",12,1968,1968-10-26,1.30952380952381
175,17,19,"Manchester City-1968",13,1968,1968-11-02,1.30952380952381
182,18,19,"Manchester City-1968",16,1968,1968-11-09,1.30952380952381
189,19,19,"Manchester City-1968",16,1968,1968-11-16,1.30952380952381
196,20,22,"Manchester City-1968",16,1968,1968-11-23,1.30952380952381
203,21,22,"Manchester City-1968",16,1968,1968-11-30,1.30952380952381
210,22,25,"Manchester City-1968",16,1968,1968-12-07,1.30952380952381
217,23,26,"Manchester City-1968",16,1968,1968-12-14,1.30952380952381
224,24,29,"Manchester City-1968",14,1968,1968-12-21,1.30952380952381
229,25,29,"Manchester City-1968",14,1968,1968-12-26,1.30952380952381
245,26,32,"Manchester City-1968",12,1968,1969-01-11,1.30952380952381
252,27,33,"Manchester City-1968",12,1968,1969-01-18,1.30952380952381
297,28,33,"Manchester City-1968",16,1968,1969-03-04,1.30952380952381
301,29,36,"Manchester City-1968",13,1968,1969-03-08,1.30952380952381
304,30,36,"Manchester City-1968",15,1968,1969-03-11,1.30952380952381
308,31,39,"Manchester City-1968",13,1968,1969-03-15,1.30952380952381
317,32,39,"Manchester City-1968",15,1968,1969-03-24,1.30952380952381
322,33,42,"Manchester City-1968",13,1968,1969-03-29,1.30952380952381
328,34,45,"Manchester City-1968",13,1968,1969-04-04,1.30952380952381
329,35,45,"Manchester City-1968",13,1968,1969-04-05,1.30952380952381
332,36,45,"Manchester City-1968",14,1968,1969-04-08,1.30952380952381
336,37,48,"Manchester City-1968",14,1968,1969-04-12,1.30952380952381
340,38,48,"Manchester City-1968",14,1968,1969-04-16,1.30952380952381
343,39,48,"Manchester City-1968",14,1968,1969-04-19,1.30952380952381
354,40,49,"Manchester City-1968",14,1968,1969-04-30,1.30952380952381
359,41,52,"Manchester City-1968",14,1968,1969-05-05,1.30952380952381
366,42,55,"Manchester City-1968",13,1968,1969-05-12,1.30952380952381
0,0,0,"Manchester City-2012",1,2011,2012-05-13,2.05263157894737
98,1,3,"Manchester City-2012",5,2012,2012-08-19,2.05263157894737
105,2,4,"Manchester City-2012",5,2012,2012-08-26,2.05263157894737
111,3,7,"Manchester City-2012",4,2012,2012-09-01,2.05263157894737
125,4,8,"Manchester City-2012",4,2012,2012-09-15,2.05263157894737
133,5,9,"Manchester City-2012",7,2012,2012-09-23,2.05263157894737
139,6,12,"Manchester City-2012",4,2012,2012-09-29,2.05263157894737
146,7,15,"Manchester City-2012",2,2012,2012-10-06,2.05263157894737
160,8,18,"Manchester City-2012",3,2012,2012-10-20,2.05263157894737
167,9,21,"Manchester City-2012",2,2012,2012-10-27,2.05263157894737
174,10,22,"Manchester City-2012",3,2012,2012-11-03,2.05263157894737
182,11,25,"Manchester City-2012",2,2012,2012-11-11,2.05263157894737
188,12,28,"Manchester City-2012",1,2012,2012-11-17,2.05263157894737
196,13,29,"Manchester City-2012",2,2012,2012-11-25,2.05263157894737
199,14,32,"Manchester City-2012",2,2012,2012-11-28,2.05263157894737
202,15,33,"Manchester City-2012",2,2012,2012-12-01,2.05263157894737
210,16,33,"Manchester City-2012",2,2012,2012-12-09,2.05263157894737
216,17,36,"Manchester City-2012",2,2012,2012-12-15,2.05263157894737
223,18,39,"Manchester City-2012",2,2012,2012-12-22,2.05263157894737
227,19,39,"Manchester City-2012",2,2012,2012-12-26,2.05263157894737
230,20,42,"Manchester City-2012",2,2012,2012-12-29,2.05263157894737
233,21,45,"Manchester City-2012",2,2012,2013-01-01,2.05263157894737
245,22,48,"Manchester City-2012",2,2012,2013-01-13,2.05263157894737
251,23,51,"Manchester City-2012",2,2012,2013-01-19,2.05263157894737
261,24,52,"Manchester City-2012",2,2012,2013-01-29,2.05263157894737
266,25,53,"Manchester City-2012",2,2012,2013-02-03,2.05263157894737
272,26,53,"Manchester City-2012",2,2012,2013-02-09,2.05263157894737
287,27,56,"Manchester City-2012",2,2012,2013-02-24,2.05263157894737
295,28,59,"Manchester City-2012",2,2012,2013-03-04,2.05263157894737
307,29,59,"Manchester City-2012",2,2012,2013-03-16,2.05263157894737
321,30,62,"Manchester City-2012",2,2012,2013-03-30,2.05263157894737
330,31,65,"Manchester City-2012",2,2012,2013-04-08,2.05263157894737
339,32,68,"Manchester City-2012",2,2012,2013-04-17,2.05263157894737
343,33,68,"Manchester City-2012",2,2012,2013-04-21,2.05263157894737
349,34,71,"Manchester City-2012",2,2012,2013-04-27,2.05263157894737
356,35,72,"Manchester City-2012",2,2012,2013-05-04,2.05263157894737
359,36,75,"Manchester City-2012",2,2012,2013-05-07,2.05263157894737
366,37,78,"Manchester City-2012",2,2012,2013-05-14,2.05263157894737
371,38,78,"Manchester City-2012",2,2012,2013-05-19,2.05263157894737
0,0,0,"Manchester City-2014",1,2013,2014-05-11,2.07894736842105
98,1,3,"Manchester City-2014",1,2014,2014-08-17,2.07894736842105
106,2,6,"Manchester City-2014",3,2014,2014-08-25,2.07894736842105
111,3,6,"Manchester City-2014",4,2014,2014-08-30,2.07894736842105
125,4,7,"Manchester City-2014",5,2014,2014-09-13,2.07894736842105
133,5,8,"Manchester City-2014",6,2014,2014-09-21,2.07894736842105
139,6,11,"Manchester City-2014",3,2014,2014-09-27,2.07894736842105
146,7,14,"Manchester City-2014",2,2014,2014-10-04,2.07894736842105
160,8,17,"Manchester City-2014",2,2014,2014-10-18,2.07894736842105
167,9,17,"Manchester City-2014",3,2014,2014-10-25,2.07894736842105
175,10,20,"Manchester City-2014",3,2014,2014-11-02,2.07894736842105
181,11,21,"Manchester City-2014",3,2014,2014-11-08,2.07894736842105
195,12,24,"Manchester City-2014",3,2014,2014-11-22,2.07894736842105
203,13,27,"Manchester City-2014",2,2014,2014-11-30,2.07894736842105
206,14,30,"Manchester City-2014",2,2014,2014-12-03,2.07894736842105
209,15,33,"Manchester City-2014",2,2014,2014-12-06,2.07894736842105
216,16,36,"Manchester City-2014",2,2014,2014-12-13,2.07894736842105
223,17,39,"Manchester City-2014",2,2014,2014-12-20,2.07894736842105
229,18,42,"Manchester City-2014",2,2014,2014-12-26,2.07894736842105
231,19,43,"Manchester City-2014",2,2014,2014-12-28,2.07894736842105
235,20,46,"Manchester City-2014",2,2014,2015-01-01,2.07894736842105
244,21,47,"Manchester City-2014",2,2014,2015-01-10,2.07894736842105
252,22,47,"Manchester City-2014",2,2014,2015-01-18,2.07894736842105
265,23,48,"Manchester City-2014",2,2014,2015-01-31,2.07894736842105
272,24,49,"Manchester City-2014",2,2014,2015-02-07,2.07894736842105
276,25,52,"Manchester City-2014",2,2014,2015-02-11,2.07894736842105
286,26,55,"Manchester City-2014",2,2014,2015-02-21,2.07894736842105
294,27,55,"Manchester City-2014",2,2014,2015-03-01,2.07894736842105
297,28,58,"Manchester City-2014",2,2014,2015-03-04,2.07894736842105
307,29,58,"Manchester City-2014",2,2014,2015-03-14,2.07894736842105
314,30,61,"Manchester City-2014",2,2014,2015-03-21,2.07894736842105
330,31,61,"Manchester City-2014",4,2014,2015-04-06,2.07894736842105
336,32,61,"Manchester City-2014",4,2014,2015-04-12,2.07894736842105
343,33,64,"Manchester City-2014",4,2014,2015-04-19,2.07894736842105
349,34,67,"Manchester City-2014",2,2014,2015-04-25,2.07894736842105
357,35,70,"Manchester City-2014",2,2014,2015-05-03,2.07894736842105
364,36,73,"Manchester City-2014",2,2014,2015-05-10,2.07894736842105
371,37,76,"Manchester City-2014",2,2014,2015-05-17,2.07894736842105
378,38,79,"Manchester City-2014",2,2014,2015-05-24,2.07894736842105
0,0,0,"Manchester United-1908",1,1907,1908-04-25,1.36842105263158
133,1,3,"Manchester United-1908",4,1908,1908-09-05,1.36842105263158
135,2,6,"Manchester United-1908",1,1908,1908-09-07,1.36842105263158
140,3,9,"Manchester United-1908",2,1908,1908-09-12,1.36842105263158
147,4,12,"Manchester United-1908",2,1908,1908-09-19,1.36842105263158
154,5,15,"Manchester United-1908",1,1908,1908-09-26,1.36842105263158
161,6,16,"Manchester United-1908",1,1908,1908-10-03,1.36842105263158
168,7,19,"Manchester United-1908",1,1908,1908-10-10,1.36842105263158
175,8,19,"Manchester United-1908",3,1908,1908-10-17,1.36842105263158
182,9,20,"Manchester United-1908",3,1908,1908-10-24,1.36842105263158
189,10,20,"Manchester United-1908",4,1908,1908-10-31,1.36842105263158
196,11,20,"Manchester United-1908",5,1908,1908-11-07,1.36842105263158
203,12,23,"Manchester United-1908",4,1908,1908-11-14,1.36842105263158
210,13,26,"Manchester United-1908",4,1908,1908-11-21,1.36842105263158
217,14,29,"Manchester United-1908",3,1908,1908-11-28,1.36842105263158
224,15,29,"Manchester United-1908",3,1908,1908-12-05,1.36842105263158
231,16,32,"Manchester United-1908",3,1908,1908-12-12,1.36842105263158
238,17,35,"Manchester United-1908",3,1908,1908-12-19,1.36842105263158
244,18,35,"Manchester United-1908",3,1908,1908-12-25,1.36842105263158
245,19,38,"Manchester United-1908",3,1908,1908-12-26,1.36842105263158
251,20,41,"Manchester United-1908",3,1908,1909-01-01,1.36842105263158
252,21,41,"Manchester United-1908",4,1908,1909-01-02,1.36842105263158
259,22,41,"Manchester United-1908",4,1908,1909-01-09,1.36842105263158
273,23,44,"Manchester United-1908",4,1908,1909-01-23,1.36842105263158
280,24,44,"Manchester United-1908",4,1908,1909-01-30,1.36842105263158
294,25,45,"Manchester United-1908",4,1908,1909-02-13,1.36842105263158
308,26,45,"Manchester United-1908",5,1908,1909-02-27,1.36842105263158
322,27,46,"Manchester United-1908",4,1908,1909-03-13,1.36842105263158
324,28,47,"Manchester United-1908",3,1908,1909-03-15,1.36842105263158
329,29,47,"Manchester United-1908",3,1908,1909-03-20,1.36842105263158
340,30,47,"Manchester United-1908",7,1908,1909-03-31,1.36842105263158
343,31,47,"Manchester United-1908",9,1908,1909-04-03,1.36842105263158
349,32,47,"Manchester United-1908",11,1908,1909-04-09,1.36842105263158
350,33,48,"Manchester United-1908",10,1908,1909-04-10,1.36842105263158
352,34,49,"Manchester United-1908",10,1908,1909-04-12,1.36842105263158
353,35,52,"Manchester United-1908",6,1908,1909-04-13,1.36842105263158
357,36,52,"Manchester United-1908",8,1908,1909-04-17,1.36842105263158
367,37,52,"Manchester United-1908",11,1908,1909-04-27,1.36842105263158
369,38,52,"Manchester United-1908",13,1908,1909-04-29,1.36842105263158
0,0,0,"Manchester United-1911",1,1910,1911-04-29,1.31578947368421
126,1,1,"Manchester United-1911",12,1911,1911-09-02,1.31578947368421
133,2,4,"Manchester United-1911",7,1911,1911-09-09,1.31578947368421
140,3,4,"Manchester United-1911",10,1911,1911-09-16,1.31578947368421
147,4,5,"Manchester United-1911",12,1911,1911-09-23,1.31578947368421
154,5,6,"Manchester United-1911",12,1911,1911-09-30,1.31578947368421
161,6,9,"Manchester United-1911",11,1911,1911-10-07,1.31578947368421
168,7,12,"Manchester United-1911",7,1911,1911-10-14,1.31578947368421
175,8,12,"Manchester United-1911",10,1911,1911-10-21,1.31578947368421
182,9,15,"Manchester United-1911",6,1911,1911-10-28,1.31578947368421
189,10,15,"Manchester United-1911",10,1911,1911-11-04,1.31578947368421
196,11,16,"Manchester United-1911",10,1911,1911-11-11,1.31578947368421
203,12,16,"Manchester United-1911",13,1911,1911-11-18,1.31578947368421
210,13,19,"Manchester United-1911",8,1911,1911-11-25,1.31578947368421
217,14,22,"Manchester United-1911",8,1911,1911-12-02,1.31578947368421
224,15,25,"Manchester United-1911",7,1911,1911-12-09,1.31578947368421
231,16,26,"Manchester United-1911",6,1911,1911-12-16,1.31578947368421
238,17,29,"Manchester United-1911",3,1911,1911-12-23,1.31578947368421
240,18,29,"Manchester United-1911",6,1911,1911-12-25,1.31578947368421
241,19,32,"Manchester United-1911",2,1911,1911-12-26,1.31578947368421
